"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-21",,,,,"0.65",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-09-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-06",,,,,"0.55",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-07",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-08",,,,,"0.61",,,,,,,,,,,,,
